accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,date,time
-0.63,-2.12,9.77,0.00,0.00,0.00,2025-2-7,10:43:29
-0.68,-2.10,9.69,-0.00,0.00,0.00,2025-2-7,10:43:29
-0.55,-2.10,9.81,-0.00,0.00,-0.00,2025-2-7,10:43:29
-0.55,-2.06,9.79,0.00,-0.00,0.00,2025-2-7,10:43:29
-0.55,-2.08,9.73,-0.00,0.00,0.00,2025-2-7,10:43:29
-0.57,-2.08,9.75,0.00,-0.00,-0.00,2025-2-7,10:43:29
-0.61,-2.10,9.77,-0.00,0.00,-0.00,2025-2-7,10:43:29
-0.65,-2.10,9.81,0.00,-0.00,-0.00,2025-2-7,10:43:29
-0.59,-2.08,9.65,0.00,-0.00,-0.00,2025-2-7,10:43:29
-0.63,-2.10,9.77,-0.00,-0.00,0.00,2025-2-7,10:43:29
-0.59,-2.10,9.71,0.00,-0.00,-0.00,2025-2-7,10:43:29
-0.57,-2.10,9.77,0.00,0.00,-0.00,2025-2-7,10:43:29
-0.55,-2.10,9.79,-0.00,0.00,-0.00,2025-2-7,10:43:29
-0.55,-2.10,9.71,-0.00,0.00,-0.00,2025-2-7,10:43:29
-0.63,-2.10,9.81,0.00,0.00,-0.00,2025-2-7,10:43:29
-0.65,-2.10,9.79,-0.00,-0.00,-0.00,2025-2-7,10:43:29
-0.61,-2.08,9.71,-0.00,-0.00,0.00,2025-2-7,10:43:29
-0.61,-2.10,9.86,-0.00,0.00,-0.00,2025-2-7,10:43:30
-0.47,-2.08,9.71,0.00,-0.00,-0.00,2025-2-7,10:43:30
-0.59,-2.10,9.79,-0.00,0.00,-0.00,2025-2-7,10:43:30
-0.65,-2.08,9.71,0.00,0.00,-0.00,2025-2-7,10:43:30
-0.49,-2.08,9.69,0.00,0.00,-0.00,2025-2-7,10:43:30
-0.59,-2.10,9.77,-0.00,0.00,-0.00,2025-2-7,10:43:30
-0.55,-2.10,9.82,0.00,-0.00,-0.00,2025-2-7,10:43:30
-0.55,-2.10,9.77,0.00,0.00,-0.00,2025-2-7,10:43:30
-0.53,-2.10,9.63,-0.00,0.00,-0.00,2025-2-7,10:43:30
-0.70,-2.08,9.71,0.00,0.00,0.00,2025-2-7,10:43:30
-0.55,-2.08,9.81,-0.00,0.00,0.00,2025-2-7,10:43:30
-0.59,-2.08,9.65,0.00,0.00,-0.00,2025-2-7,10:43:30
-0.51,-2.08,9.81,-0.00,0.00,-0.00,2025-2-7,10:43:30
-0.53,-2.08,9.77,0.00,0.00,-0.00,2025-2-7,10:43:30
-0.55,-2.10,9.69,0.00,-0.00,-0.00,2025-2-7,10:43:30
-0.51,-2.08,9.86,-0.00,0.00,0.00,2025-2-7,10:43:30
-0.51,-2.08,9.77,0.01,-0.00,-0.00,2025-2-7,10:43:30
-0.55,-2.08,9.69,0.00,-0.00,-0.00,2025-2-7,10:43:30
-0.61,-2.12,9.77,-0.00,-0.00,-0.00,2025-2-7,10:43:30
-0.57,-2.08,9.73,0.00,0.00,-0.00,2025-2-7,10:43:30
-0.65,-2.10,9.81,-0.00,0.00,0.00,2025-2-7,10:43:30
-0.51,-2.06,9.86,-0.00,0.00,-0.00,2025-2-7,10:43:30
-0.53,-2.10,9.65,0.00,-0.00,0.00,2025-2-7,10:43:30
-0.72,-2.08,9.73,-0.00,0.00,-0.00,2025-2-7,10:43:30
-0.61,-2.10,9.86,0.00,-0.00,0.00,2025-2-7,10:43:30
-0.53,-2.10,9.67,0.00,-0.00,-0.00,2025-2-7,10:43:30
-0.57,-2.10,9.92,-0.00,0.00,0.00,2025-2-7,10:43:30
-0.61,-2.10,9.63,0.00,-0.00,-0.00,2025-2-7,10:43:30
-0.55,-2.10,9.79,-0.00,0.00,-0.00,2025-2-7,10:43:30
-0.57,-2.10,9.86,-0.00,0.00,-0.00,2025-2-7,10:43:31
-0.59,-2.10,9.77,0.00,-0.00,-0.00,2025-2-7,10:43:31
-0.57,-2.10,9.79,-0.00,-0.00,-0.00,2025-2-7,10:43:31
-0.53,-2.12,9.81,-0.00,-0.00,-0.00,2025-2-7,10:43:31
-0.47,-2.06,9.67,0.00,-0.00,-0.00,2025-2-7,10:43:31
-0.59,-2.08,9.75,0.00,-0.00,0.00,2025-2-7,10:43:31
-0.65,-2.08,9.61,-0.00,-0.00,-0.00,2025-2-7,10:43:31
-0.59,-2.08,9.73,0.00,0.00,-0.00,2025-2-7,10:43:31
-0.55,-2.10,9.77,-0.00,0.00,-0.00,2025-2-7,10:43:31
-0.55,-2.08,9.67,-0.00,0.00,-0.00,2025-2-7,10:43:31
-0.51,-2.10,9.73,0.00,-0.00,-0.00,2025-2-7,10:43:31
-0.55,-2.08,9.86,0.00,0.00,-0.00,2025-2-7,10:43:31
-0.67,-2.12,9.69,-0.00,-0.00,0.00,2025-2-7,10:43:31
-0.61,-2.10,9.77,-0.00,0.00,-0.00,2025-2-7,10:43:31
-0.55,-2.10,9.77,0.00,0.00,-0.00,2025-2-7,10:43:31
-0.61,-2.08,9.71,-0.00,0.00,0.00,2025-2-7,10:43:31
-0.57,-2.08,9.79,0.00,-0.00,-0.00,2025-2-7,10:43:31
-0.59,-2.10,9.67,-0.00,-0.00,-0.00,2025-2-7,10:43:31
-0.53,-2.08,9.88,-0.00,0.00,0.00,2025-2-7,10:43:31
-0.61,-2.10,9.73,0.00,-0.00,-0.00,2025-2-7,10:43:31
-0.59,-2.10,9.81,0.00,0.00,-0.00,2025-2-7,10:43:31
-0.51,-2.03,9.69,0.00,-0.00,-0.00,2025-2-7,10:43:31
-0.55,-2.08,9.63,0.00,-0.00,-0.00,2025-2-7,10:43:31
-0.61,-2.08,9.82,-0.00,0.00,-0.00,2025-2-7,10:43:31
-0.72,-2.08,9.75,0.00,0.00,-0.00,2025-2-7,10:43:31
-0.59,-2.06,9.81,-0.00,0.00,-0.00,2025-2-7,10:43:31
-0.59,-2.06,9.84,-0.00,-0.00,-0.00,2025-2-7,10:43:31
-0.55,-2.08,9.69,0.00,-0.00,0.00,2025-2-7,10:43:31
-0.53,-2.10,9.82,-0.00,0.00,-0.00,2025-2-7,10:43:31
-0.61,-2.08,9.69,0.00,0.00,-0.00,2025-2-7,10:43:32
-0.51,-2.08,9.81,-0.00,0.00,-0.00,2025-2-7,10:43:32
-0.57,-2.10,9.77,-0.00,0.00,-0.00,2025-2-7,10:43:32
-0.59,-2.06,9.69,0.00,0.00,-0.00,2025-2-7,10:43:32
-0.49,-2.08,9.67,0.00,0.00,-0.00,2025-2-7,10:43:32
-0.59,-2.10,9.71,-0.00,-0.00,-0.00,2025-2-7,10:43:32
-0.55,-2.10,9.73,0.00,0.00,-0.00,2025-2-7,10:43:32
-0.55,-2.08,9.65,-0.00,0.00,-0.00,2025-2-7,10:43:32
-0.47,-2.08,9.79,0.00,-0.00,-0.00,2025-2-7,10:43:32
-0.55,-2.08,9.71,-0.00,0.00,0.00,2025-2-7,10:43:32
-0.63,-2.08,9.84,-0.00,0.00,-0.00,2025-2-7,10:43:32
-0.65,-2.10,9.77,-0.00,0.00,0.00,2025-2-7,10:43:32
-0.55,-2.10,9.86,-0.00,0.00,0.00,2025-2-7,10:43:32
-0.53,-2.10,9.79,-0.00,0.00,0.00,2025-2-7,10:43:32
-0.55,-2.10,9.79,-0.00,0.00,-0.00,2025-2-7,10:43:32
-0.53,-2.08,9.63,0.00,0.00,-0.00,2025-2-7,10:43:32
-0.63,-2.08,9.67,-0.00,-0.00,-0.00,2025-2-7,10:43:32
-0.72,-2.10,9.71,-0.00,0.00,-0.01,2025-2-7,10:43:32
-0.61,-2.08,9.81,-0.00,0.00,-0.00,2025-2-7,10:43:32
-0.53,-2.08,9.73,0.00,0.00,-0.00,2025-2-7,10:43:32
-0.70,-2.08,9.79,-0.00,0.00,-0.00,2025-2-7,10:43:32
-0.57,-2.12,9.75,0.00,-0.00,-0.00,2025-2-7,10:43:32
-0.65,-2.12,9.82,-0.00,-0.00,-0.00,2025-2-7,10:43:32
-0.44,-2.08,9.77,0.00,-0.00,-0.00,2025-2-7,10:43:32
-0.57,-2.08,9.81,0.00,0.00,-0.00,2025-2-7,10:43:32
-0.67,-2.08,9.77,0.00,0.00,-0.00,2025-2-7,10:43:32
-0.70,-2.08,9.81,-0.00,0.00,-0.00,2025-2-7,10:43:32
-0.61,-2.08,9.67,0.00,-0.00,0.00,2025-2-7,10:43:32
-0.65,-2.08,9.65,-0.00,0.00,-0.00,2025-2-7,10:43:32
-0.61,-2.10,9.79,-0.00,0.00,0.00,2025-2-7,10:43:33
-0.61,-2.08,9.67,-0.00,-0.00,-0.00,2025-2-7,10:43:33
-0.65,-2.06,9.73,-0.00,0.00,-0.00,2025-2-7,10:43:33
-0.47,-2.08,9.69,0.00,-0.00,-0.00,2025-2-7,10:43:33
-0.57,-2.10,9.69,-0.00,0.00,-0.00,2025-2-7,10:43:33
-0.55,-2.10,9.79,0.00,0.00,-0.00,2025-2-7,10:43:33
-0.59,-2.10,9.77,-0.00,0.00,0.00,2025-2-7,10:43:33
-0.51,-2.10,9.84,-0.00,0.00,0.00,2025-2-7,10:43:33
-0.53,-2.10,9.82,0.00,-0.00,-0.00,2025-2-7,10:43:33
-0.59,-2.08,9.69,0.00,0.00,0.00,2025-2-7,10:43:33
-0.67,-2.10,9.75,-0.00,0.00,-0.00,2025-2-7,10:43:33
-0.59,-2.08,9.69,0.00,0.00,-0.00,2025-2-7,10:43:33
-0.55,-2.08,9.86,-0.00,0.00,-0.00,2025-2-7,10:43:33
-0.63,-2.10,9.81,-0.00,0.01,-0.00,2025-2-7,10:43:33
-0.65,-2.08,9.69,0.00,0.00,-0.00,2025-2-7,10:43:33
-0.51,-2.08,9.82,-0.00,0.00,-0.00,2025-2-7,10:43:33
-0.59,-2.10,9.63,-0.00,0.00,0.00,2025-2-7,10:43:33
-0.53,-2.08,9.79,-0.00,0.01,0.00,2025-2-7,10:43:33
-0.55,-2.08,9.73,0.00,0.00,0.00,2025-2-7,10:43:33
-0.61,-2.10,9.77,-0.00,0.00,-0.00,2025-2-7,10:43:33
-0.51,-2.10,9.73,0.00,0.00,0.00,2025-2-7,10:43:33
-0.57,-2.08,9.69,-0.00,-0.00,0.00,2025-2-7,10:43:33
-0.65,-2.10,9.81,-0.00,0.00,-0.00,2025-2-7,10:43:33
-0.57,-2.08,9.88,0.00,-0.00,-0.00,2025-2-7,10:43:33
-0.55,-2.10,9.69,0.00,0.00,-0.00,2025-2-7,10:43:33
-0.59,-2.10,9.79,-0.00,0.00,-0.00,2025-2-7,10:43:33
-0.63,-2.10,9.77,-0.00,-0.00,0.00,2025-2-7,10:43:33
-0.61,-2.10,9.79,-0.00,0.00,-0.00,2025-2-7,10:43:33
-0.67,-2.10,9.73,-0.00,0.00,-0.00,2025-2-7,10:43:33
-0.51,-2.10,9.82,0.00,-0.01,0.00,2025-2-7,10:43:34
-0.55,-2.10,9.79,-0.00,0.00,0.00,2025-2-7,10:43:34
-0.57,-2.08,9.82,-0.00,0.00,-0.00,2025-2-7,10:43:34
-0.57,-2.08,9.81,0.00,-0.00,-0.00,2025-2-7,10:43:34
-0.51,-2.08,9.77,-0.00,0.00,0.00,2025-2-7,10:43:34
-0.59,-2.10,9.73,0.00,0.00,-0.00,2025-2-7,10:43:34
-0.59,-2.10,9.77,-0.00,0.00,-0.00,2025-2-7,10:43:34
-0.65,-2.08,9.79,-0.00,0.00,0.00,2025-2-7,10:43:34
-0.57,-2.10,9.67,0.00,-0.00,-0.00,2025-2-7,10:43:34
-0.53,-2.10,9.82,0.00,0.00,-0.00,2025-2-7,10:43:34
-0.59,-2.10,9.77,0.00,0.00,-0.00,2025-2-7,10:43:34
-0.61,-2.10,9.82,0.00,-0.01,0.00,2025-2-7,10:43:34
-0.53,-2.10,9.77,0.00,0.00,-0.00,2025-2-7,10:43:34
-0.61,-2.08,9.63,-0.00,-0.00,-0.00,2025-2-7,10:43:34
-0.61,-2.10,9.75,-0.00,0.00,-0.00,2025-2-7,10:43:34
-0.61,-2.10,9.75,0.00,-0.00,-0.00,2025-2-7,10:43:34
-0.55,-2.10,9.75,0.00,-0.00,-0.00,2025-2-7,10:43:34
-0.57,-2.10,9.82,-0.01,0.00,-0.00,2025-2-7,10:43:34
-0.59,-2.10,9.73,0.00,0.00,0.00,2025-2-7,10:43:34
-0.59,-2.06,9.75,0.00,-0.00,-0.00,2025-2-7,10:43:34
-0.53,-2.10,9.77,-0.00,0.00,-0.00,2025-2-7,10:43:34
-0.53,-2.10,9.71,0.00,0.00,-0.00,2025-2-7,10:43:34
-0.57,-2.10,9.71,-0.00,0.00,-0.00,2025-2-7,10:43:34
-0.55,-2.10,9.67,0.00,-0.00,-0.00,2025-2-7,10:43:34
-0.55,-2.10,9.73,-0.00,0.00,-0.00,2025-2-7,10:43:34
-0.53,-2.08,9.79,-0.00,0.00,-0.00,2025-2-7,10:43:34
-0.57,-2.08,9.75,0.00,-0.00,-0.00,2025-2-7,10:43:34
-0.53,-2.06,9.77,-0.00,0.00,-0.00,2025-2-7,10:43:34
-0.53,-2.10,9.69,0.00,-0.00,-0.00,2025-2-7,10:43:34
-0.55,-2.10,9.67,0.00,0.00,0.00,2025-2-7,10:43:35
-0.61,-2.08,9.77,0.00,0.00,-0.00,2025-2-7,10:43:35
-0.61,-2.10,9.86,0.00,-0.00,-0.00,2025-2-7,10:43:35
-0.68,-2.10,9.84,-0.00,0.00,-0.00,2025-2-7,10:43:35
-0.63,-2.10,9.69,0.00,-0.00,-0.00,2025-2-7,10:43:35
-0.57,-2.08,9.77,0.00,-0.00,-0.00,2025-2-7,10:43:35
-0.55,-2.10,9.73,-0.00,0.00,-0.00,2025-2-7,10:43:35
-0.63,-2.08,9.79,0.00,0.00,-0.00,2025-2-7,10:43:35
-0.63,-2.10,9.71,0.00,-0.00,-0.00,2025-2-7,10:43:35
-0.53,-2.10,9.94,-0.00,0.00,-0.00,2025-2-7,10:43:35
-0.65,-2.10,9.84,0.00,0.00,0.00,2025-2-7,10:43:35
-0.67,-2.10,9.73,0.00,0.00,-0.00,2025-2-7,10:43:35
-0.61,-2.10,9.73,-0.00,0.00,-0.00,2025-2-7,10:43:35
-0.68,-2.08,9.77,-0.00,-0.00,0.00,2025-2-7,10:43:35
-0.65,-2.08,9.81,0.00,-0.00,0.00,2025-2-7,10:43:35
-0.65,-2.10,9.84,-0.00,0.00,-0.00,2025-2-7,10:43:35
-0.51,-2.06,9.61,-0.00,0.00,-0.00,2025-2-7,10:43:35
-0.59,-2.10,9.63,0.00,-0.00,-0.00,2025-2-7,10:43:35
-0.65,-2.12,9.73,-0.00,0.00,-0.00,2025-2-7,10:43:35
-0.61,-2.10,9.61,-0.00,-0.00,0.00,2025-2-7,10:43:35
-0.59,-2.08,9.77,-0.00,0.00,-0.00,2025-2-7,10:43:35
-0.65,-2.10,9.79,-0.00,0.00,-0.00,2025-2-7,10:43:35
-0.59,-2.08,9.69,0.00,-0.00,-0.00,2025-2-7,10:43:35
-0.55,-2.10,9.81,0.00,-0.00,0.00,2025-2-7,10:43:35
-0.61,-2.08,9.84,-0.00,0.00,-0.00,2025-2-7,10:43:35
-0.55,-2.10,9.79,0.00,0.00,-0.00,2025-2-7,10:43:35
-0.67,-2.10,9.69,-0.00,0.00,-0.00,2025-2-7,10:43:35
-0.55,-2.10,9.75,-0.00,-0.00,-0.00,2025-2-7,10:43:35
-0.55,-2.10,9.59,0.00,0.00,-0.00,2025-2-7,10:43:35
-0.65,-2.08,9.73,0.00,0.00,-0.00,2025-2-7,10:43:36
-0.53,-2.08,9.73,0.00,0.00,-0.00,2025-2-7,10:43:36
-0.53,-2.08,9.71,0.00,-0.00,-0.00,2025-2-7,10:43:36
-0.61,-2.08,9.82,0.00,-0.00,0.00,2025-2-7,10:43:36
-0.47,-2.10,9.79,-0.00,-0.00,-0.00,2025-2-7,10:43:36
-0.53,-2.08,9.81,-0.00,0.00,-0.00,2025-2-7,10:43:36
-0.55,-2.08,9.79,-0.00,0.00,-0.00,2025-2-7,10:43:36
-0.57,-2.08,9.69,0.00,-0.00,-0.00,2025-2-7,10:43:36
-0.53,-2.08,9.67,-0.00,0.00,-0.00,2025-2-7,10:43:36
-0.61,-2.10,9.77,-0.00,0.00,-0.00,2025-2-7,10:43:36
-0.61,-2.10,9.69,-0.00,0.00,-0.00,2025-2-7,10:43:36
-0.65,-2.08,9.82,-0.00,0.00,-0.00,2025-2-7,10:43:36
-0.61,-2.10,9.71,-0.00,-0.00,-0.00,2025-2-7,10:43:36
-0.68,-2.08,9.73,0.00,0.00,-0.00,2025-2-7,10:43:36
-0.55,-2.08,9.77,-0.00,-0.00,0.00,2025-2-7,10:43:36
-0.65,-2.10,9.75,0.00,0.00,-0.00,2025-2-7,10:43:36
-0.65,-2.08,9.82,0.00,0.00,-0.00,2025-2-7,10:43:36
-0.53,-2.10,9.61,0.00,-0.00,0.00,2025-2-7,10:43:36
-0.63,-2.08,9.90,0.00,0.00,-0.00,2025-2-7,10:43:36
-0.61,-2.10,9.77,-0.00,-0.00,0.00,2025-2-7,10:43:36
-0.55,-2.08,9.71,-0.00,0.00,-0.00,2025-2-7,10:43:36
-0.59,-2.10,9.82,-0.00,0.00,-0.00,2025-2-7,10:43:36
-0.61,-2.08,9.81,0.00,0.00,0.00,2025-2-7,10:43:36
-0.59,-2.08,9.71,-0.00,0.00,-0.00,2025-2-7,10:43:36
-0.61,-2.08,9.71,-0.00,0.00,-0.00,2025-2-7,10:43:36
-0.61,-2.10,9.71,0.00,0.00,-0.00,2025-2-7,10:43:36
-0.61,-2.10,9.71,-0.00,-0.00,-0.00,2025-2-7,10:43:36
-0.57,-2.08,9.81,0.00,-0.00,-0.00,2025-2-7,10:43:36
-0.57,-2.08,9.82,0.00,-0.00,-0.00,2025-2-7,10:43:36
-0.57,-2.10,9.69,-0.00,-0.00,-0.00,2025-2-7,10:43:37
-0.55,-2.10,9.69,0.00,0.00,-0.00,2025-2-7,10:43:37
-0.61,-2.10,9.67,-0.00,0.00,-0.00,2025-2-7,10:43:37
-0.57,-2.10,9.84,-0.00,-0.00,-0.00,2025-2-7,10:43:37
-0.65,-2.10,9.84,0.00,-0.00,0.00,2025-2-7,10:43:37
-0.65,-2.08,9.75,0.00,0.00,-0.00,2025-2-7,10:43:37
-0.65,-2.08,9.75,0.00,-0.00,-0.00,2025-2-7,10:43:37
-0.57,-2.06,9.71,0.00,0.00,-0.00,2025-2-7,10:43:37
-0.59,-2.10,9.79,0.00,-0.00,-0.00,2025-2-7,10:43:37
-0.59,-2.10,9.79,-0.00,0.00,-0.00,2025-2-7,10:43:37
-0.61,-2.10,9.79,0.00,0.00,-0.00,2025-2-7,10:43:37
-0.67,-2.08,9.75,0.00,0.00,-0.00,2025-2-7,10:43:37
-0.55,-2.10,9.81,-0.00,0.00,-0.00,2025-2-7,10:43:37
-0.57,-2.08,9.69,-0.00,-0.00,-0.00,2025-2-7,10:43:37
-0.57,-2.10,9.81,-0.00,0.00,-0.00,2025-2-7,10:43:37
-1.68,-2.03,9.71,0.00,0.00,-0.00,2025-2-7,10:43:37
-0.59,-2.10,9.59,0.01,-0.00,-0.00,2025-2-7,10:43:37
-0.63,-2.08,9.79,-0.00,0.00,-0.00,2025-2-7,10:43:37
-0.57,-2.08,9.69,0.00,0.01,-0.00,2025-2-7,10:43:37
-0.53,-2.08,9.69,0.00,0.00,-0.00,2025-2-7,10:43:37
-0.57,-2.10,9.90,-0.01,0.00,-0.00,2025-2-7,10:43:37
-0.57,-2.08,9.69,0.00,-0.00,-0.00,2025-2-7,10:43:37
-0.61,-2.08,9.86,0.00,0.00,-0.00,2025-2-7,10:43:37
-0.61,-2.10,9.75,-0.00,0.00,0.00,2025-2-7,10:43:37
-0.59,-2.10,9.82,0.00,0.00,-0.00,2025-2-7,10:43:37
-0.55,-2.08,9.77,0.00,-0.00,0.00,2025-2-7,10:43:37
-0.59,-2.10,9.65,0.00,-0.00,0.00,2025-2-7,10:43:37
-0.63,-2.08,9.59,-0.01,0.00,-0.00,2025-2-7,10:43:37
-0.59,-2.10,9.65,-0.01,0.00,-0.00,2025-2-7,10:43:37
-0.55,-2.08,9.63,-0.00,-0.00,-0.00,2025-2-7,10:43:38
-0.59,-2.08,9.71,-0.01,0.00,-0.00,2025-2-7,10:43:38
-0.53,-2.05,9.44,-0.00,-0.01,-0.00,2025-2-7,10:43:38
-0.65,-1.99,9.44,-0.01,-0.01,-0.00,2025-2-7,10:43:38
-0.17,-2.18,9.69,-0.02,-0.01,-0.00,2025-2-7,10:43:38
-0.36,-2.14,9.94,-0.01,-0.02,-0.00,2025-2-7,10:43:38
-0.45,-2.10,9.75,-0.01,-0.02,-0.00,2025-2-7,10:43:38
-0.47,-2.10,9.69,-0.01,-0.01,-0.00,2025-2-7,10:43:38
-0.61,-2.08,9.71,-0.01,-0.00,-0.00,2025-2-7,10:43:38
-0.44,-2.08,9.56,-0.02,0.00,-0.00,2025-2-7,10:43:38
-0.13,-2.03,9.38,-0.01,0.00,-0.00,2025-2-7,10:43:38
-0.55,-2.10,9.94,-0.02,0.00,-0.00,2025-2-7,10:43:38
-0.76,-2.39,9.88,-0.01,0.00,-0.00,2025-2-7,10:43:38
-0.91,-2.12,9.63,-0.03,0.01,0.00,2025-2-7,10:43:38
-0.72,-2.10,9.92,-0.02,0.01,-0.00,2025-2-7,10:43:38
-0.65,-2.16,10.03,0.00,0.00,0.00,2025-2-7,10:43:38
-0.47,-2.03,9.59,-0.00,0.00,0.00,2025-2-7,10:43:38
-1.14,-2.10,9.40,-0.01,0.00,0.00,2025-2-7,10:43:38
-0.30,-1.85,9.67,0.00,-0.01,-0.00,2025-2-7,10:43:38
-0.55,-2.14,9.67,-0.02,-0.00,-0.00,2025-2-7,10:43:38
-0.30,-2.20,10.05,-0.01,0.01,-0.00,2025-2-7,10:43:38
-0.53,-2.12,9.75,-0.00,-0.00,-0.00,2025-2-7,10:43:38
-0.61,-2.08,9.88,-0.00,-0.00,-0.00,2025-2-7,10:43:38
-0.70,-2.10,10.15,-0.00,-0.01,-0.00,2025-2-7,10:43:38
-0.49,-2.12,9.81,0.00,0.00,0.00,2025-2-7,10:43:38
-0.44,-2.10,9.69,-0.00,0.00,-0.00,2025-2-7,10:43:38
-0.55,-2.08,9.65,0.00,0.00,-0.00,2025-2-7,10:43:38
-0.53,-2.10,10.00,-0.01,0.01,-0.00,2025-2-7,10:43:38
-0.65,-2.10,9.63,0.00,0.00,-0.00,2025-2-7,10:43:38
-0.61,-2.10,9.61,0.00,-0.00,-0.00,2025-2-7,10:43:39
-0.55,-2.08,9.90,-0.00,0.00,-0.00,2025-2-7,10:43:39
-0.65,-2.10,9.96,-0.00,0.00,0.00,2025-2-7,10:43:39
-0.47,-2.24,10.15,0.00,0.01,-0.00,2025-2-7,10:43:39
-0.30,-2.10,9.84,0.02,0.00,0.00,2025-2-7,10:43:39
-0.32,-2.08,9.58,0.01,0.01,0.00,2025-2-7,10:43:39
-0.55,-2.12,9.73,0.01,0.02,0.00,2025-2-7,10:43:39
-0.57,-2.08,9.44,0.01,0.02,-0.00,2025-2-7,10:43:39
-0.74,-2.10,9.36,0.00,0.01,0.00,2025-2-7,10:43:39
-0.70,-2.08,9.33,-0.01,-0.00,-0.00,2025-2-7,10:43:39
-0.80,-2.10,9.77,-0.01,-0.00,-0.00,2025-2-7,10:43:39
-0.61,-2.08,9.27,-0.01,-0.02,0.00,2025-2-7,10:43:39
-0.24,-2.10,8.56,-0.02,-0.02,-0.00,2025-2-7,10:43:39
-1.09,-3.16,11.41,-0.06,-0.00,-0.01,2025-2-7,10:43:39
-0.34,-2.35,10.92,0.02,-0.03,-0.00,2025-2-7,10:43:39
-0.24,-2.31,8.96,0.03,-0.02,-0.00,2025-2-7,10:43:39
-0.61,-2.08,9.94,-0.01,0.02,-0.00,2025-2-7,10:43:39
-0.86,-2.01,9.67,0.04,0.01,0.00,2025-2-7,10:43:39
-0.67,-2.08,9.31,-0.01,0.00,-0.00,2025-2-7,10:43:39
-0.44,-2.26,9.92,-0.04,0.01,-0.00,2025-2-7,10:43:39
-0.44,-2.08,9.52,0.02,-0.01,-0.00,2025-2-7,10:43:39
-0.72,-2.08,9.94,-0.00,0.00,-0.00,2025-2-7,10:43:39
-0.67,-2.08,9.88,-0.01,0.00,-0.00,2025-2-7,10:43:39
-0.47,-2.08,9.38,0.02,-0.01,-0.00,2025-2-7,10:43:39
-0.61,-2.22,10.13,-0.02,0.01,-0.00,2025-2-7,10:43:39
-0.47,-2.12,9.94,0.00,-0.00,0.00,2025-2-7,10:43:39
-0.63,-2.10,9.58,0.01,-0.00,0.00,2025-2-7,10:43:39
-0.61,-2.12,9.86,-0.01,0.00,0.00,2025-2-7,10:43:39
-0.55,-2.08,9.61,0.01,-0.00,0.00,2025-2-7,10:43:39
-0.53,-2.12,9.75,0.00,-0.01,0.00,2025-2-7,10:43:40
-0.59,-2.10,9.86,-0.01,-0.00,-0.00,2025-2-7,10:43:40
-0.47,-2.10,9.71,0.00,-0.00,0.00,2025-2-7,10:43:40
-0.59,-2.10,9.73,0.00,0.00,0.00,2025-2-7,10:43:40
-0.57,-2.08,9.63,-0.00,-0.00,-0.00,2025-2-7,10:43:40
-0.45,-2.10,9.79,-0.01,0.00,-0.00,2025-2-7,10:43:40
-0.40,-2.08,9.98,0.00,0.00,-0.00,2025-2-7,10:43:40
-0.55,-2.10,9.75,0.01,-0.00,-0.00,2025-2-7,10:43:40
-0.59,-2.08,9.58,0.00,0.00,0.00,2025-2-7,10:43:40
-0.49,-2.08,9.56,0.00,-0.00,-0.00,2025-2-7,10:43:40
-0.61,-2.08,9.73,-0.01,0.00,-0.00,2025-2-7,10:43:40
-0.49,-2.10,9.81,0.00,-0.00,-0.00,2025-2-7,10:43:40
-0.76,-2.10,9.36,-0.00,-0.00,-0.00,2025-2-7,10:43:40
-0.42,-2.10,9.96,-0.02,0.00,0.00,2025-2-7,10:43:40
-0.17,-2.08,10.00,0.03,-0.02,-0.00,2025-2-7,10:43:40
-0.70,-2.08,9.52,0.02,-0.01,-0.01,2025-2-7,10:43:40
-0.68,-2.18,9.59,-0.03,0.02,-0.00,2025-2-7,10:43:40
-0.74,-2.10,9.86,0.01,0.00,-0.00,2025-2-7,10:43:40
-0.44,-2.03,9.31,0.01,-0.01,0.00,2025-2-7,10:43:40
-0.44,-2.10,9.92,-0.03,0.00,0.00,2025-2-7,10:43:40
-0.51,-2.10,9.75,0.02,-0.00,-0.00,2025-2-7,10:43:40
-0.51,-2.14,9.75,0.01,-0.00,-0.00,2025-2-7,10:43:40
-0.21,-2.37,9.56,-0.02,0.01,-0.00,2025-2-7,10:43:40
-0.57,-2.10,10.74,0.01,0.01,-0.01,2025-2-7,10:43:40
-0.53,-1.93,9.13,0.03,-0.01,-0.00,2025-2-7,10:43:40
-0.76,-2.10,8.96,-0.01,0.00,-0.00,2025-2-7,10:43:40
-0.74,-2.12,9.86,-0.01,0.01,-0.00,2025-2-7,10:43:40
-0.88,-1.87,9.58,0.03,-0.01,0.00,2025-2-7,10:43:41
-0.47,-2.10,11.09,-0.03,-0.02,0.00,2025-2-7,10:43:41
-0.49,-2.12,8.81,-0.01,-0.02,-0.01,2025-2-7,10:43:41
-0.32,-2.08,9.69,-0.01,0.01,0.00,2025-2-7,10:43:41
-0.65,-2.05,10.11,0.04,0.00,0.00,2025-2-7,10:43:41
-0.34,-2.08,9.04,0.01,-0.02,-0.00,2025-2-7,10:43:41
-0.51,-2.22,9.96,-0.04,0.02,-0.00,2025-2-7,10:43:41
-0.44,-2.08,9.81,0.02,-0.00,0.00,2025-2-7,10:43:41
-0.51,-2.06,9.42,0.00,0.00,-0.00,2025-2-7,10:43:41
